onset	duration	sample	trial_type	response_time	stim_file	value
2022.2400000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2023.5720000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2024.0060000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2026.0580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2027.5600000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2028.0120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2030.0660000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2031.5260000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2032.0400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2034.0940000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2035.8220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2036.2680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2038.3200000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2039.2740000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2039.6280000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2041.6820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2043.7020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2044.1260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2046.1800000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2047.6500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2048.0440000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2050.0980000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2050.8180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2051.2940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2053.3480000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2054.4140000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2054.7980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2056.8500000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2060.0820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2060.5660000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2062.6200000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2063.4060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2063.9000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2065.9520000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2067.2140000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2067.6300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2069.6840000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2072.1860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2072.5400000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2074.5920000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2076.2540000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2076.7880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2078.8400000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2080.7220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2081.0960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2083.1480000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2085.9020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2086.4280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2088.4820000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2091.3660000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2091.7400000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2093.7940000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2094.9540000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2095.4780000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2097.5320000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2098.2860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2098.8100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2100.8620000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2102.2780000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2102.7620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2104.8160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2107.3060000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2107.8600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2109.9120000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2110.8460000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2111.3600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2113.4140000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2115.7100000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2116.1140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2118.1680000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2119.5500000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2119.9840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2122.0360000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2124.7820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2125.1560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2127.2100000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2128.2580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2128.8100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2130.8640000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2132.5820000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2133.0160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2135.0680000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2137.1340000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2137.6300000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2139.6820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2140.3460000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2140.7480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2142.8020000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2143.9180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2144.4320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2146.4840000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2147.6540000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2148.0660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2150.1200000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2151.8940000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2152.3880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2154.4420000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2156.5580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2157.1020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2159.1540000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2160.3820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2160.7660000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2162.8180000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2164.1500000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2164.6420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2166.6960000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2168.3340000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2168.8480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2170.9000000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2174.9520000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
2175.4180000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
2177.4720000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2178.2700000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2178.6740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2180.7260000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2182.0740000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2182.5460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2184.6000000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2186.7100000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2187.1620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2189.2160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2190.1660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2190.6400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2192.6920000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2193.9340000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2194.4160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2196.4700000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2198.5660000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2199.0480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2201.1020000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2202.5180000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2203.0700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2205.1240000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2206.2020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2206.7040000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2208.7580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2210.7260000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2211.2200000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2213.2740000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2214.2460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2214.6780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2216.7320000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2219.0320000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2219.4260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2221.4800000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2223.3680000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2223.7620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2225.8160000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2226.7000000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2227.2140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2229.2680000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2231.0200000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2231.5540000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2233.6080000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2234.9320000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2235.4380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2237.4900000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2240.0120000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2240.4260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2242.4800000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2244.0600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2244.6140000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2246.6680000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2247.5160000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2247.9500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2257.6820000000	n/a	n/a	STATUS	n/a	n/a	S202
2458.7000000000	n/a	n/a	STATUS	n/a	n/a	S205
2487.5140000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2491.5660000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
2492.0540000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
2494.1080000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2495.8780000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2496.3620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2498.4160000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2499.1260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2499.6580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2501.7120000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2504.8900000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2505.3320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2507.3860000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2508.4140000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2508.8760000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2510.9300000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2512.1540000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2512.5460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2514.6000000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2515.3380000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2515.8940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2517.9460000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2518.8820000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2519.2560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2521.3080000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2524.0260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2524.5280000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2526.5820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2527.9860000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2528.3480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2530.4020000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2531.7420000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2532.2140000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2534.2680000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2535.2460000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2535.6380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2537.6920000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2539.4700000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2539.8520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2541.9060000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2544.0700000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2544.5360000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2546.5880000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2547.5980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2547.9520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2550.0040000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2551.0380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2551.5120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2553.5640000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2554.9100000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2555.3720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2557.4260000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2559.0180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2559.5200000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2561.5740000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2563.8860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2564.4200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2566.4740000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2568.2980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2568.6700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2570.7240000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2573.0380000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2573.5300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2575.5820000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2576.4500000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2576.8020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2578.8560000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2580.3580000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2580.8800000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2582.9340000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2583.9960000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2584.4600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2586.5140000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2587.6760000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2588.1600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2590.2140000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2592.1520000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2592.6280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2594.6820000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2596.4480000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2596.8620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2598.9160000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2602.1600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2602.6140000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2604.6680000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2605.6560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2606.1700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2608.2240000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2610.0000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2610.4640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2612.5160000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2614.0320000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2614.4480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2616.5020000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2617.6200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2618.0740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2620.1280000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2622.0160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2622.5600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2624.6140000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2627.3040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2627.7080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2629.7600000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2631.2160000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2631.7700000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2633.8220000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2634.9640000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2635.5200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2637.5720000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2638.9600000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2639.3840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2641.4380000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2643.7120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2644.2460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2646.3000000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2647.5520000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2647.9360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2649.9880000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2651.0320000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2651.5060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2653.5580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2655.1080000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2655.6420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2657.6940000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2659.5720000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2659.9860000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2662.0380000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2664.1840000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2664.6880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2666.7400000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2667.6880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2668.2120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2670.2640000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2671.3240000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2671.7100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2673.7620000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2677.0480000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2677.4920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2679.5460000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2680.7800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2681.2840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2683.3380000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2684.0280000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2684.5300000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2686.5840000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2688.2800000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2688.8120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2690.8660000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2691.8560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2692.2080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2694.2620000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2695.2360000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2695.6320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2697.6840000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2698.7240000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2699.1260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2701.1800000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2704.0880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2704.4920000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2706.5460000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2707.9120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2708.4560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2710.5080000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2711.2280000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2711.6900000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2713.7440000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2717.2280000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2717.6800000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2719.7340000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2721.2400000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2721.7140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2723.7680000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2725.3680000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2725.7820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2727.8340000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2730.6440000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2731.0460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2733.1000000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2733.9720000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2734.5060000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2762.4500000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2764.0000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2765.0540000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2765.8880000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2766.9420000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2769.8320000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2770.8840000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2773.9680000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2775.0220000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2779.0760000000	n/a	n/a	STATUS	n/a	n/a	S  5
2780.1300000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2784.1820000000	n/a	n/a	STATUS	n/a	n/a	S  5
2785.2360000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2788.3720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2789.4240000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2791.3580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2792.4120000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2793.9300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2794.9840000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2797.8420000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2798.8960000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2801.0440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2802.0960000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2804.3900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2805.4440000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2806.7740000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2807.8280000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2809.2860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2810.3400000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
