onset	duration	sample	trial_type	response_time	stim_file	value
2259.9200000000	n/a	n/a	STATUS	n/a	n/a	S204
2617.3540000000	n/a	n/a	STATUS	n/a	n/a	S205
2642.5960000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2646.1780000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2646.6300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2648.7000000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2649.6820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2650.2160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2652.2860000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2654.3220000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2654.8380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2656.9060000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2657.8380000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2658.2240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2660.2920000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2661.4100000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2661.8100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2663.8780000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2664.4040000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2664.8940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2666.9640000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2667.7800000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2668.2140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2670.2820000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2670.7600000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2671.2160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2673.2840000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2674.6240000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2675.0200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2677.0880000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2678.5200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2678.9060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2680.9740000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2682.3440000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2682.8760000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2684.9440000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2686.1520000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2686.5940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2688.6640000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2689.5600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2690.0640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2692.1320000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2693.0880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2693.6160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2695.6860000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2696.9480000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2697.3520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2699.4220000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2700.3880000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2700.8560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2702.9240000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2703.5560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2704.0580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2706.1260000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2706.9080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2707.3100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2709.3800000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2710.0960000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2710.5300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2712.5980000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2713.1880000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2713.6820000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2715.7500000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2716.2560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2716.7840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2718.8540000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2719.4400000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2719.9360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2722.0060000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2722.8280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2723.3560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2725.4240000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2726.4000000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2726.9260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2728.9940000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2729.5200000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2729.9120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2731.9800000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2732.7000000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2733.2300000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2735.3000000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2736.1040000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2736.6660000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2738.7360000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2739.8080000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2740.2520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2742.3220000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2744.2560000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2744.7060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2746.7740000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2748.3920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2748.7920000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2750.8600000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2752.0680000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2752.6120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2754.6800000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2755.1400000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2755.6140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2757.6820000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2758.0440000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2758.4660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2760.5340000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2761.1000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2761.6520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2763.7200000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2764.2840000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2764.6720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2766.7400000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2767.3560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2767.9060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2769.9760000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2771.0760000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2771.6260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2773.6960000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2774.4680000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2774.9280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2776.9980000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2777.3800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2777.8320000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2779.9000000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2780.5480000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2781.0660000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2783.1360000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2783.8000000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2784.2520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2786.3220000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2787.3800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2787.8880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2789.9580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2790.7720000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2791.3240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2793.3940000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2794.4160000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2794.9780000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2797.0460000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2797.5120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2798.0140000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2800.0820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2801.0280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2801.5160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2803.5840000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2804.4560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2804.9180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2806.9880000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2807.7920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2808.3220000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2810.3900000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2811.1480000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2811.6580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2813.7260000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2814.3800000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2814.9420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2817.0120000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2817.7000000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2818.2280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2820.2980000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2820.8400000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2821.3140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2823.3820000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2823.9880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2824.3660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2826.4360000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2827.7640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2828.1860000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2830.2540000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2831.1880000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2831.7400000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2833.8080000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2834.1960000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2834.6080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2836.6760000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2837.3920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2837.8100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2839.8800000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2840.7320000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2841.1300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2843.1980000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2844.0080000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2844.3660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2846.4340000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2847.2400000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2847.6520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2852.7820000000	n/a	n/a	STATUS	n/a	n/a	S202
3053.8000000000	n/a	n/a	STATUS	n/a	n/a	S205
3071.4060000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3073.6320000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3074.1080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3076.1760000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3076.5600000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3076.9600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3079.0280000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3080.0280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3080.5120000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3082.5820000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3083.7400000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3084.2980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3086.3680000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3087.0960000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3087.6180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3089.6860000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3090.1240000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3090.5540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3092.6220000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3093.3200000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3093.8900000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3095.9580000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3096.3000000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3096.7420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3098.8100000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3099.1560000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3099.5600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3101.6300000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3102.1840000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3102.5800000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3104.6480000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3105.1080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3105.6660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3107.7340000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3108.7040000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3109.1840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3111.2540000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3111.5960000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3112.0700000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3114.1380000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3114.5280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3115.0220000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3117.0920000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3117.4080000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3117.8420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3119.9100000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3120.2560000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3120.7600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3122.8280000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3123.1840000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3123.5620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3125.6300000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3126.6360000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3127.0820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3129.1500000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3129.7680000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3130.2680000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3132.3360000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3132.9560000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3133.4360000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3135.5060000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3136.0640000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3136.5720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3138.6400000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3139.3840000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3139.8740000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3141.9440000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3142.3520000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3142.8440000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3144.9120000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3145.5960000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3145.9800000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3148.0480000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3148.5120000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3148.9820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3151.0500000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3152.0760000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3152.4840000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3154.5540000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3155.8160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3156.2380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3158.3060000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3159.3280000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3159.7240000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3161.7920000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3162.5160000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3162.9100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3164.9780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3165.9120000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3166.2780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3168.3460000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3169.1360000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3169.5140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3171.5820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3172.0880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3172.5500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3174.6180000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3175.5200000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3176.0020000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3178.0720000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3178.4760000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3178.9380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3181.0060000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3181.7040000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3182.0900000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3184.1600000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3184.5720000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3184.9420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3187.0120000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3187.4280000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3187.8780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3189.9460000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3190.3400000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3190.8640000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3192.9320000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3193.8080000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3194.3340000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3196.4020000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3196.9880000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3197.4860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3199.5540000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3200.1240000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3200.6880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3202.7560000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3203.1280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3203.6560000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3205.7260000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3206.1880000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3206.6260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3208.6940000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3209.4280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3209.9460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3212.0140000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3212.4000000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3212.8480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3214.9160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3215.2520000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3215.7000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3217.7680000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3218.8120000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3219.3520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3221.4200000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3222.0800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3222.5220000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3224.5900000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3225.3800000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3225.8580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3227.9260000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3228.8960000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3229.4600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3231.5280000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3233.0360000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3233.4640000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3235.5320000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3235.9720000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
3236.3660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3238.4340000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
3238.7640000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3239.2680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3241.3360000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3241.6200000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3242.1860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3244.2540000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
3244.5760000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3245.1060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3247.1740000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
3247.9440000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
3248.3740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3250.4440000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3251.0640000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3251.4940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3253.5620000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
3254.1620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3254.5460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
3256.6140000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
3257.0100000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
3257.5320000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3259.6000000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
3260.3460000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
3260.8000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
3282.2380000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
3283.9300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3285.0020000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3286.6300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3287.7040000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
3288.4900000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3289.5560000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3290.1220000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3291.1900000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
3291.9540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3293.0260000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
