onset	duration	sample	trial_type	response_time	stim_file	value
2508.9360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2509.9880000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2510.6200000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2511.6720000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2512.1560000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2513.2080000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
2514.1400000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2515.1920000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2516.0360000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2517.0880000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
2518.0040000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2519.0560000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
2520.2720000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2521.3240000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2522.3440000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2523.3960000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2524.2560000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2525.3080000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2526.0680000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2527.1200000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
2527.6800000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2528.7320000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2529.2640000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2530.3160000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2530.8960000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2531.9480000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2532.6480000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2533.7000000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2534.1960000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2535.2480000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2535.7280000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2536.7820000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2537.5280000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2538.5800000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2539.0000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2540.0520000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2540.6240000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2541.6760000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2542.1920000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2543.2440000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2543.6640000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2544.7160000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
2545.8240000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2546.8760000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2547.4040000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2548.4560000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2549.0220000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2550.0760000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2550.5900000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2551.6440000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
2552.0880000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2553.1400000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2553.6820000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2554.7360000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2555.2500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2556.3040000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2557.0460000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2558.1000000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2558.5860000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2559.6400000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2560.0860000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2561.1400000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2562.1620000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2563.2160000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2563.8020000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2564.8560000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2565.6580000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2566.7120000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2567.1900000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2568.2440000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
2568.6700000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2569.7240000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2570.6220000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2571.6760000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2572.2580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2573.3120000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2574.3420000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2575.3960000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2576.8060000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2577.8600000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2578.4340000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2579.4880000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
2580.6020000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2581.6560000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
2582.2980000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2583.3520000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2583.8780000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2584.9320000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
2585.5180000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2586.5720000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2587.1660000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2588.2200000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2588.8380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2589.8920000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2590.4020000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2591.4560000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2591.8700000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2592.9240000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2593.5500000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2594.6040000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2595.1460000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2596.2000000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2596.7180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2597.7720000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2598.2300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2599.2840000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2599.8900000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2600.9440000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2601.4180000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2602.4720000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
2602.9300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2603.9840000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2604.4540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2605.5080000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2606.0140000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2607.0680000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
2607.5740000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2608.6280000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2609.2100000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2610.2640000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2610.8540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2611.9080000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2612.5180000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2613.5720000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2614.0820000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2615.1360000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2615.7540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2616.8080000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2617.3300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2618.3840000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2619.0900000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2620.1440000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2620.8500000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2621.9040000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2622.6220000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2623.6760000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2624.2020000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2625.2560000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2625.8100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2626.8640000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
2627.5260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2628.5800000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2629.2140000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2630.2680000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2630.9020000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2631.9560000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2632.5380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2633.5920000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2634.1660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2635.2200000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2635.7700000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2636.8240000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2637.3140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2638.3660000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2638.9100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2639.9640000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2640.8300000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2641.8820000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2642.4140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2643.4680000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
2644.2020000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2645.2540000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2646.5820000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2647.6340000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2648.4620000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2649.5160000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2650.1420000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2651.1940000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
2652.2380000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2653.2900000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2654.1060000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2655.1580000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2655.7460000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2656.7980000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2657.5700000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2658.6220000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
2660.3100000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2661.3620000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
2662.1780000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2663.2300000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2665.0060000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2666.0580000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2666.6940000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2667.7460000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2669.0940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2670.1460000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2671.0900000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2672.1420000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
2672.7780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2673.8300000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2674.4460000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2675.4980000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2676.0980000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2677.1500000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2677.7780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2678.8300000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2679.4260000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2680.4780000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
2681.4340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2682.4860000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2682.9900000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2684.0420000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2685.0380000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2686.0900000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
2686.7620000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2687.8140000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2688.5940000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2689.6460000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
2690.2180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2691.2700000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2691.7900000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2692.8420000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2693.4340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2694.4860000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2694.9980000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2696.0500000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2696.7020000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3039.8160000000	n/a	n/a	STATUS	n/a	n/a	S205
