onset	duration	sample	trial_type	response_time	stim_file	value
2069.0340000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2072.5320000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2072.9060000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2074.9600000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2076.0280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2076.4020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2078.4540000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2079.4640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2079.9080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2081.9600000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2082.5000000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2082.9740000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2085.0260000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2086.3120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2086.7260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2088.7780000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2091.5720000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2092.0560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2094.1100000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2094.6240000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2095.0180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2097.0720000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2097.7480000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2098.1200000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2100.1740000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2100.7360000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2101.0980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2103.1520000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2103.6240000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2103.9980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2106.0520000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2106.6120000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2106.9860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2109.0380000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2109.6680000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2110.1700000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2112.2240000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2112.8520000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2113.3940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2115.4480000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2118.1640000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2118.6760000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2120.7300000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2122.2760000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2122.7420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2124.7940000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2125.2560000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2125.6500000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2127.7020000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2129.6720000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2130.1860000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2132.2380000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2133.4880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2134.0100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2136.0640000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2136.5520000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2137.0260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2139.0780000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2139.5440000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2139.9380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2141.9900000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2143.9120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2144.4540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2146.5080000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2147.3600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2147.8320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2149.8860000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2150.4920000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2151.0440000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2153.0980000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2153.9120000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
2154.3080000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2156.3600000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2157.6280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2158.0120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2160.0640000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2160.5160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2161.0680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2163.1220000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2163.6040000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2164.0480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2166.1000000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2167.5760000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2167.9780000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2170.0320000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2170.6040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2171.0580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2173.1100000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2174.0200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2174.4620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2176.5160000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2177.5680000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2178.0500000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2180.1040000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2180.9120000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
2181.3740000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2183.4280000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2184.9700000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2185.3360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2187.3880000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2188.3220000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2188.8480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2190.9000000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2191.2980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2191.6620000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2193.7160000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2194.2420000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2194.6960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2196.7500000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2197.3940000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2197.7880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2199.8420000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2200.2260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2200.7420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2202.7940000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2203.3300000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2203.8040000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2205.8560000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2207.0620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2207.6060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2209.6600000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2210.1260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2210.5500000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2212.6040000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2213.5620000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2213.9860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2216.0400000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2216.7460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2217.1120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2219.1640000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2220.2180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2220.7320000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2222.7860000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2223.2940000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2223.7880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2225.8420000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
2226.3460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2226.8800000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2228.9320000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
2229.9420000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2230.4060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2232.4580000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
2233.3660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2233.8720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
2235.9240000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
2236.5260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2236.9900000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2239.0440000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
2240.0860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
2240.6200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2242.6720000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
2243.3500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
2243.8840000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
2269.1980000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2270.2900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2271.3440000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2271.9820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2273.0360000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
2273.6140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2274.6680000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2276.9940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2278.0500000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2280.2900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2281.3440000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2281.9260000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2282.9800000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2283.6100000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2284.6640000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2286.3660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2287.4200000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2288.1140000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2289.1680000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2289.8900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2290.9440000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2291.9140000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2292.9660000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2293.5060000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2294.5580000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2295.1900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2296.2440000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2298.5260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2299.5780000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2300.7060000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2301.7600000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2302.7580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2303.8100000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2304.9940000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2306.0480000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2307.6620000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2308.7140000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2309.1460000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2310.1980000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2312.0300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2313.0820000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2313.9580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2315.0100000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2315.6220000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2316.6740000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2317.6700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2318.7220000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2319.2620000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2320.3140000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2321.3260000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2322.3780000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2324.2860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2325.3380000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
2326.5380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2327.5900000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2328.8300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2329.8820000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
