onset	duration	sample	trial_type	response_time	stim_file	value
715.0660000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
717.1340000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
718.1680000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
718.7180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
720.7880000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
721.3400000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
721.8040000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
723.8720000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
724.7600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
725.3240000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
727.3920000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
728.1040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
728.4760000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
730.5440000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
731.6000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
732.0460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
734.1140000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
735.1120000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
735.4980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
737.5660000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
738.3000000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
738.8180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
740.8860000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
741.6600000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
742.0200000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
744.0880000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
745.1900000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
745.6900000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
747.7580000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
748.9660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
749.4260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
751.4940000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
752.2620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
752.8120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
754.8800000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
755.6660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
756.2300000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
758.3000000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
758.9340000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
759.3160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
761.3860000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
762.2820000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
762.7520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
764.8200000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
765.3420000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
765.7540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
767.8240000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
768.7660000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
769.2080000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
771.2760000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
772.0980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
772.6260000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
774.6960000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
775.5420000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
775.9960000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
778.0640000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
779.2460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
779.6160000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
781.6840000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
782.4620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
782.8840000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
784.9540000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
786.0900000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
786.6040000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
788.6720000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
789.3580000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
789.8400000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
791.9080000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
792.6940000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
793.2080000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
795.2780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
796.3060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
796.7780000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
798.8460000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
799.9140000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
800.4640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
802.5340000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
803.2860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
803.6500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
805.7200000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
806.3780000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
806.8860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
808.9540000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
809.8860000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
810.4220000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
812.4900000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
813.2700000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
813.7920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
815.8600000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
816.7420000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
817.1940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
819.2620000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
819.9180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
820.3460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
822.4160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
823.1420000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
823.6320000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
825.7020000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
826.3740000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
826.7340000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
828.8040000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
829.3900000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
829.9380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
832.0060000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
832.6700000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
833.0560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
835.1240000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
835.8620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
836.2420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
838.3100000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
838.9060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
839.3280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
841.3960000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
842.2340000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
842.6300000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
844.6980000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
845.3900000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
845.9160000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
847.9840000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
848.5300000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
849.0520000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
851.1200000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
851.7180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
852.0880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
854.1560000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
854.7980000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
855.3400000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
857.4080000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
858.0180000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
858.4920000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
860.5600000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
861.0780000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
861.5620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
863.6300000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
864.8500000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
865.4140000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
867.4820000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
868.1020000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
868.5000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
870.5680000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
871.9500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
872.3520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
874.4220000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
875.3260000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
875.8560000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
877.9240000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
879.0620000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
879.5920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
881.6600000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
882.5660000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
883.0440000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
885.1140000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
886.0860000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
886.4640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
890.3680000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
891.1060000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
891.5500000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
893.6200000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
894.3100000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
894.7360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
896.8060000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
897.6820000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
898.1560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
900.2240000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
900.9180000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
901.3760000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
903.4440000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
904.0500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
904.5280000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
906.5960000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
907.2180000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
907.7460000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
909.8160000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
910.7500000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
911.3000000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
913.3680000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
914.2020000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
914.6180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
916.6880000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
917.5900000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
918.0380000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
920.1060000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
920.7060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
921.2240000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
923.2920000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
924.0080000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
924.4420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
926.5120000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
927.2240000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
927.5960000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
929.6640000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
931.3120000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
931.7980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
933.8680000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
935.0680000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
935.5180000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
937.5860000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
938.8600000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
939.2880000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
941.3560000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
942.5920000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
943.0740000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
945.1420000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
946.3000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
946.6940000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
948.7620000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
949.7280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
950.1960000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
952.2640000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
953.3000000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
953.7980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
955.8680000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
956.4640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
957.0020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
959.0700000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
959.7840000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
960.3540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
962.4220000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
963.5440000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
964.0900000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
966.1580000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
966.8400000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
967.2080000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
969.2780000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
969.8800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
970.3620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
972.4300000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
973.0200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
973.5640000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
975.6320000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
976.3200000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
976.7160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
978.7860000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
979.5840000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
980.0520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
982.1200000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
982.6440000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
983.1380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
985.2060000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
985.7520000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
986.2740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
988.3420000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
989.0320000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
989.5920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
991.6620000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
992.6120000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
993.0620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
995.1300000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
995.7920000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
996.1820000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
998.2500000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
998.9360000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
999.3340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1001.4020000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1002.2240000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1002.6360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1004.7040000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1005.3160000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1005.8060000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1007.8740000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1008.5160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1008.9240000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1010.9920000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1011.5000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1011.9100000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1013.9780000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1014.6320000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1015.1120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1017.1820000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1017.7800000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1018.1980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1020.2660000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1020.8520000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1021.2840000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1023.3520000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1023.9480000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1024.3700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1026.4380000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1027.0640000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1027.5720000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1029.6400000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1033.0120000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1033.4600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1035.5280000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1036.1640000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1036.6620000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1038.7300000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1039.2920000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1039.6980000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1041.7660000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1042.5520000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
1043.0340000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1045.1020000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
1045.7880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1046.1860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1048.2540000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1048.9080000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1049.3380000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1051.4080000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1052.2040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1052.6420000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1054.7100000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1055.3800000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1055.7600000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1057.8280000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
1058.6040000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1059.0300000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1061.0980000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1061.7160000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1062.2160000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1064.2840000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1064.9280000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1065.4680000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1067.5360000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1068.2280000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
1068.7860000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1070.8560000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1071.5640000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1071.9560000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1074.0240000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1074.6960000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1075.0920000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1077.1600000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
1077.7880000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1078.1940000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
1080.2620000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
1080.9000000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
1081.2800000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1083.3480000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
1083.9520000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1084.4480000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1086.5180000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
1087.1320000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
1087.6180000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
1123.9400000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1127.3500000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1128.4160000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1130.1540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1131.2180000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1132.6380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1133.7040000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1136.5380000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1137.6060000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1139.4420000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1140.5080000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1141.9380000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1143.0100000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1144.4700000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1145.5300000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1146.8540000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1147.9140000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1149.8860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1150.9500000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1152.1580000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1153.2180000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1154.8820000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1155.9540000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1156.9260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1157.9880000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1161.9100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1162.9760000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1164.4860000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1165.5440000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1166.8300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1167.8960000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1168.9620000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1170.0320000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1171.2100000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1172.2660000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1173.7820000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1174.8520000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1176.4860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1177.5540000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1180.4300000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1181.4900000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1183.3060000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1184.3760000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1186.2380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1187.2940000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1189.4580000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1190.5140000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1192.7020000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
