onset	duration	sample	trial_type	response_time	stim_file	value
1257.6420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1258.7080000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1259.7500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1260.8100000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1261.7340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1262.7940000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1264.5380000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1265.5960000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1266.6260000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1267.6820000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1268.7460000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1269.8160000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1273.5700000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1274.6360000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1275.4900000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1276.5540000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1277.5260000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1278.5900000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1280.7020000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1281.7580000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1283.2620000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1284.3280000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1285.2900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1286.3620000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1288.5220000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1289.5820000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1291.0220000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1292.0840000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1293.2500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1294.3180000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1295.8900000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1296.9540000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1299.6980000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1300.7560000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1301.6780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1302.7420000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1305.3500000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1306.4100000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1307.3700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1308.4280000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1310.5340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1311.5980000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1312.6620000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1313.7320000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1314.9580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1316.0180000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1318.1580000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1319.2200000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1320.1540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1321.2220000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1322.4060000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1323.4740000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1324.5700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1325.6260000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1327.0300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1328.0940000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1330.6380000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1331.6960000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1333.2820000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1334.3480000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1336.9980000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1338.0680000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1339.4780000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1340.5360000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1344.6040000000	n/a	n/a	STATUS	n/a	n/a	S  5
1345.6740000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1346.7060000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1347.7760000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1348.7340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1349.7940000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1350.9820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1352.0460000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1352.8140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1353.8800000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1354.7580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1355.8160000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1356.7460000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1357.8000000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1358.4940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1359.5520000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1360.4740000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1361.5360000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1362.4080000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1363.4720000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1364.6080000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1365.6720000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1366.6800000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1367.7420000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1368.9480000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1370.0100000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1371.2680000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1372.3280000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1373.1640000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1374.2300000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1374.8440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1375.9140000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1376.5800000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1377.6480000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1379.9360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1381.0020000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1382.8400000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1383.9040000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1385.1680000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1386.2380000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1388.4920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1389.5580000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1390.6200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1391.6920000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1392.9240000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1393.9940000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1396.7280000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1397.7980000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1398.8800000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1399.9500000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1401.8520000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1402.9180000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1403.9200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1404.9860000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1406.9720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1408.0380000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1409.2560000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1410.3240000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1412.6720000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1413.7440000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1414.7440000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1415.8120000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1418.1360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1419.1980000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1421.1160000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1422.1820000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1423.0400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1424.1020000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1425.0840000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1426.1520000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1427.0440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1428.1040000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1428.9440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1430.0060000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1431.6720000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1432.7400000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1435.8640000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1436.9280000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1437.9800000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1439.0460000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1440.8280000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1441.8980000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1444.3960000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1445.4680000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1446.6640000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1447.7360000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1448.7920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1449.8540000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1451.6160000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1452.6720000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1453.5920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1454.6580000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1457.7080000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1458.7780000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1459.5840000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1460.6460000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1462.2920000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1463.3480000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1464.6720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1465.7320000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1467.7160000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1468.7860000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1470.5520000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1471.6200000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1473.5240000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1474.5900000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1475.6400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1476.7080000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1477.4800000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1478.5420000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1480.0800000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1481.1440000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1482.4720000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1483.5300000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1484.3000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1485.3640000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1486.1320000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1487.2000000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1488.2120000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1489.2680000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1490.1840000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1491.2520000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1491.8400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1492.9040000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1494.1360000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1495.2060000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1496.8600000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1497.9240000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1498.9080000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
